time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-07-06T14:25:05.330Z,35.9118333,-117.7166667,4.1,2.64,ml,12,105,0.09015,0.14,ci,ci38464327,2019-07-06T14:29:00.785Z,"17km E of Little Lake, CA",earthquake,0.36,0.71,0.159,29,automatic,ci,ci
2019-07-06T15:22:02.200Z,35.7125,-117.561,1.9,2.64,ml,19,72,0.1493,0.18,ci,ci38464919,2019-07-06T15:25:52.611Z,"14km NE of Ridgecrest, CA",earthquake,0.25,0.54,0.159,25,automatic,ci,ci
2019-07-06T16:41:10.680Z,35.7808333,-117.5726667,2.01,2.64,ml,22,63,0.1563,0.15,ci,ci38465743,2019-07-06T16:45:13.246Z,"15km W of Searles Valley, CA",earthquake,0.25,0.69,0.135,28,automatic,ci,ci
2019-07-06T19:05:15.690Z,35.7765,-117.5933333,1.93,2.64,ml,28,61,0.1431,0.23,ci,ci38467039,2019-07-06T19:16:11.660Z,"17km W of Searles Valley, CA",earthquake,0.3,0.74,0.175,25,automatic,ci,ci
2019-07-06T22:41:26.380Z,35.6431667,-117.5275,10.62,2.64,ml,29,61,0.07764,0.26,ci,ci38468671,2019-07-06T22:52:16.070Z,"14km E of Ridgecrest, CA",earthquake,0.38,0.88,0.166,25,automatic,ci,ci
2019-07-04T19:39:49.760Z,35.683,-117.5195,5.84,2.63,ml,22,61,0.107,0.17,ci,ci38443983,2019-07-05T03:27:37.729Z,"14km SW of Searles Valley, CA",earthquake,0.29,1.41,0.135,26,automatic,ci,ci
2019-07-05T13:55:41.070Z,35.7153333,-117.5081667,9.68,2.63,ml,33,61,0.1238,0.21,ci,ci38451727,2019-07-05T14:08:42.681Z,"11km WSW of Searles Valley, CA",earthquake,0.33,0.9,0.139,25,automatic,ci,ci
2019-07-05T23:07:31.440Z,35.7975,-117.611,4.21,2.63,ml,29,52,0.02125,0.15,ci,ci38455903,2019-07-05T23:18:08.270Z,"19km W of Searles Valley, CA",earthquake,0.2,0.42,0.147,25,automatic,ci,ci
2019-07-06T02:42:14.090Z,35.5985,-117.5873333,4.32,2.63,ml,32,39,0.1027,0.14,ci,ci38457263,2019-07-06T05:35:02.585Z,"8km ESE of Ridgecrest, CA",earthquake,0.19,0.74,0.165,25,automatic,ci,ci
2019-07-06T07:59:01.810Z,35.735,-117.5083333,11.99,2.63,ml,19,101,0.1084,0.31,ci,ci38459919,2019-07-06T08:02:58.449Z,"10km WSW of Searles Valley, CA",earthquake,0.7,1.72,0.272,25,automatic,ci,ci
2019-07-06T08:17:56.220Z,35.9155,-117.7261667,1.6,2.63,ml,19,42,0.08161,0.19,ci,ci38460127,2019-07-06T08:21:50.541Z,"16km E of Little Lake, CA",earthquake,0.31,0.51,0.128,26,automatic,ci,ci
2019-07-06T08:32:49.880Z,35.7176667,-117.5425,7.25,2.63,ml,19,68,0.1076,0.19,ci,ci38460303,2019-07-06T08:36:31.327Z,"14km WSW of Searles Valley, CA",earthquake,0.33,0.93,0.149,8,automatic,ci,ci
2019-07-06T09:47:16.610Z,35.7463341,-117.5758362,1.99,2.63,ml,16,74,0.152,0.12,ci,ci38461135,2019-07-06T20:41:35.412Z,"16km W of Searles Valley, CA",earthquake,0.33,0.75,0.196,8,automatic,ci,ci
2019-07-06T12:35:46.480Z,36.0361667,-117.5595,20.18,2.63,ml,14,178,0.1059,0.26,ci,ci38463151,2019-07-06T12:39:39.652Z,"33km NNW of Searles Valley, CA",earthquake,1.43,2.12,0.281,26,automatic,ci,ci
2019-07-06T17:16:39.920Z,35.5603333,-117.3586667,3.5,2.63,ml,22,75,0.03563,0.19,ci,ci38466079,2019-07-06T17:22:37.367Z,"23km S of Trona, CA",earthquake,0.33,0.69,0.204,26,automatic,ci,ci
2019-07-06T20:06:10.690Z,35.7753333,-117.5971667,3.99,2.63,ml,18,77,0.1497,0.25,ci,ci38467527,2019-07-06T21:34:02.062Z,"18km W of Searles Valley, CA",earthquake,0.46,1.6,0.128,25,automatic,ci,ci
2019-07-04T21:32:46.060Z,35.725,-117.5691667,2.03,2.62,ml,28,57,0.1511,0.18,ci,ci38444783,2019-07-04T21:44:44.532Z,"15km NE of Ridgecrest, CA",earthquake,0.27,0.68,0.16,25,reviewed,ci,ci
2019-07-04T22:30:07.880Z,35.7008333,-117.4893333,1.85,2.62,ml,30,63,0.1162,0.16,ci,ci38445199,2019-07-04T22:40:51.720Z,"11km SW of Searles Valley, CA",earthquake,0.24,0.75,0.17,24,automatic,ci,ci
2019-07-05T04:13:01.170Z,35.6773333,-117.551,7.07,2.62,ml,28,68,0.116,0.15,ci,ci38447599,2019-07-05T04:23:53.580Z,"13km ENE of Ridgecrest, CA",earthquake,0.2,0.84,0.078,27,automatic,ci,ci
2019-07-06T05:11:33.230Z,35.8838333,-117.7321667,5.63,2.62,ml,14,124,0.07968,0.22,ci,ci38458239,2019-07-07T01:18:49.188Z,"17km ESE of Little Lake, CA",earthquake,0.66,1.52,0.142,27,reviewed,ci,ci
2019-07-06T07:51:30.970Z,35.6331667,-117.435,4.32,2.62,ml,17,122,0.05157,0.18,ci,ci38459847,2019-07-06T07:55:44.824Z,"15km S of Searles Valley, CA",earthquake,0.42,0.75,0.154,29,automatic,ci,ci
2019-07-06T10:52:08.240Z,35.7266667,-117.5233333,0.33,2.62,ml,23,76,0.1074,0.26,ci,ci38461919,2019-07-06T11:03:09.630Z,"12km WSW of Searles Valley, CA",earthquake,0.4,31.61,0.151,26,automatic,ci,ci
2019-07-06T11:52:26.830Z,35.734333,-117.5386658,6.02,2.62,ml,33,59,0.09428,0.19,ci,ci38462663,2019-07-06T11:56:25.119Z,"13km WSW of Searles Valley, CA",earthquake,0.28,1.2,0.56,14,automatic,ci,ci
2019-07-04T18:21:25.340Z,35.6793333,-117.5173333,1.99,2.61,ml,22,119,0.1029,0.15,ci,ci38443495,2019-07-04T21:10:07.725Z,"14km SW of Searles Valley, CA",earthquake,0.29,0.79,0.12,26,automatic,ci,ci
2019-07-04T20:11:31.460Z,35.683,-117.5048333,1.69,2.61,ml,28,62,0.1024,0.12,ci,ci38444191,2019-07-05T02:42:51.838Z,"13km SW of Searles Valley, CA",earthquake,0.2,0.56,0.168,26,automatic,ci,ci
2019-07-04T20:34:32.100Z,35.640667,-117.5833359,8.68,2.61,ml,42,57,0.1125,0.17,ci,ci38444311,2019-07-04T20:45:24.140Z,"9km ENE of Ridgecrest, CA",earthquake,0.22,0.73,0.183,23,automatic,ci,ci
2019-07-05T05:01:39.770Z,35.5718333,-117.6181667,4.86,2.61,ml,33,35,0.1058,0.12,ci,ci38447927,2019-07-05T05:12:40.380Z,"8km SE of Ridgecrest, CA",earthquake,0.17,0.59,0.139,25,automatic,ci,ci
2019-07-05T13:47:33.490Z,35.7465,-117.5656667,3.19,2.61,ml,30,57,0.07378,0.17,ci,ci38451671,2019-07-05T13:58:52.660Z,"15km W of Searles Valley, CA",earthquake,0.26,0.58,0.142,25,automatic,ci,ci
2019-07-06T07:43:25.370Z,35.7321667,-117.6905,10.34,2.61,ml,20,101,0.06296,0.35,ci,ci38459767,2019-07-06T07:47:14.663Z,"12km N of Ridgecrest, CA",earthquake,0.96,1.57,0.193,25,automatic,ci,ci
2019-07-06T08:05:23.070Z,35.6195,-117.4425,0.17,2.61,ml,18,96,0.03663,0.15,ci,ci38459983,2019-07-06T08:09:16.755Z,"17km SSW of Searles Valley, CA",earthquake,0.26,31.61,0.114,26,automatic,ci,ci
2019-07-06T10:51:40.310Z,35.6483333,-117.435,2.43,2.61,ml,23,97,0.06556,0.23,ci,ci38461911,2019-07-06T10:55:12.911Z,"14km SSW of Searles Valley, CA",earthquake,0.44,0.85,0.111,28,automatic,ci,ci
2019-07-06T10:52:31.140Z,35.6765,-117.5236667,8.14,2.61,ml,22,78,0.1028,0.16,ci,ci38461927,2019-07-06T11:03:14.690Z,"15km SW of Searles Valley, CA",earthquake,0.25,1.01,0.115,26,automatic,ci,ci
2019-07-06T11:44:36.640Z,35.9233322,-117.6498337,7.59,2.61,ml,20,110,0.04097,0.3,ci,ci38462551,2019-07-06T11:48:24.181Z,"23km E of Little Lake, CA",earthquake,0.59,1.63,0.204,25,automatic,ci,ci
2019-07-06T14:11:22.600Z,35.8071667,-117.6396667,7.99,2.61,ml,19,60,0.1018,0.21,ci,ci38464215,2019-07-06T14:15:14.912Z,"21km N of Ridgecrest, CA",earthquake,0.45,1.43,0.176,27,automatic,ci,ci
2019-07-06T15:27:22.510Z,35.7715,-117.5895,12.49,2.61,ml,16,79,0.1473,0.19,ci,ci38465007,2019-07-06T21:11:20.549Z,"17km W of Searles Valley, CA",earthquake,0.38,1.07,0.154,25,automatic,ci,ci
2019-07-05T11:25:08.730Z,35.6436667,-117.5891667,8.26,2.6,ml,27,56,0.1181,0.16,ci,ci38450367,2019-07-05T13:51:42.082Z,"8km ENE of Ridgecrest, CA",earthquake,0.23,0.91,0.142,25,automatic,ci,ci
2019-07-05T18:40:30.950Z,35.7251667,-117.5606667,2.79,2.6,ml,30,58,0.09522,0.16,ci,ci38454007,2019-07-05T18:51:16.950Z,"15km WSW of Searles Valley, CA",earthquake,0.23,0.64,0.17,25,automatic,ci,ci
2019-07-06T05:57:04.470Z,35.6561667,-117.5316667,10.89,2.6,ml,18,74,0.08964,0.26,ci,ci38458639,2019-07-06T22:55:45.927Z,"14km ENE of Ridgecrest, CA",earthquake,0.47,1.02,0.115,27,automatic,ci,ci
2019-07-06T07:23:22.900Z,35.8945,-117.7051667,2.94,2.6,ml,19,48,0.09853,0.26,ci,ci38459503,2019-07-06T07:27:23.102Z,"19km ESE of Little Lake, CA",earthquake,0.46,2.01,0.112,26,automatic,ci,ci
2019-07-06T09:41:51.050Z,35.9128333,-117.7306667,4.33,2.6,ml,25,38,0.07949,0.15,ci,ci38461063,2019-07-06T09:53:07.090Z,"16km E of Little Lake, CA",earthquake,0.23,0.6,0.177,24,automatic,ci,ci
2019-07-06T10:50:30.380Z,35.85,-117.6748333,4.81,2.6,ml,22,47,0.07153,0.13,ci,ci38461895,2019-07-06T10:54:22.903Z,"23km ESE of Little Lake, CA",earthquake,0.19,0.43,0.187,8,automatic,ci,ci
2019-07-06T12:23:29.020Z,35.8981667,-117.7051667,8.23,2.6,ml,26,42,0.09196,0.17,ci,ci38463015,2019-07-06T12:34:15.230Z,"19km ESE of Little Lake, CA",earthquake,0.26,0.76,0.16,25,automatic,ci,ci
2019-07-06T13:45:19.100Z,35.6263333,-117.4265,7.74,2.6,ml,16,99,0.04926,0.13,ci,ci38463919,2019-07-06T13:48:53.694Z,"16km S of Searles Valley, CA",earthquake,0.3,0.54,0.141,7,automatic,ci,ci
2019-07-06T16:15:33.000Z,35.9101667,-117.6943333,2.51,2.6,ml,17,85,0.07939,0.21,ci,ci38465479,2019-07-06T16:19:21.434Z,"19km E of Little Lake, CA",earthquake,0.38,1.09,0.118,25,automatic,ci,ci
2019-07-06T23:07:08.310Z,35.653,-117.458,2.2,2.6,ml,28,67,0.06644,0.17,ci,ci38468927,2019-07-06T23:10:49.838Z,"14km SSW of Searles Valley, CA",earthquake,0.26,0.59,0.139,25,automatic,ci,ci
2019-07-04T23:07:10.780Z,35.7041667,-117.4886667,1.92,2.59,ml,28,63,0.1194,0.14,ci,ci38445463,2019-07-04T23:17:36.470Z,"10km SW of Searles Valley, CA",earthquake,0.23,0.66,0.166,25,automatic,ci,ci
2019-07-06T05:56:29.310Z,35.8723333,-117.6815,8.93,2.59,ml,13,141,0.09295,0.16,ci,ci38458623,2019-07-06T06:00:13.898Z,"22km ESE of Little Lake, CA",earthquake,0.64,1.21,0.118,15,automatic,ci,ci
2019-07-06T08:04:01.640Z,35.9486667,-117.6758333,6.17,2.59,ml,20,59,0.1151,0.25,ci,ci38459967,2019-07-06T23:19:04.355Z,"21km E of Little Lake, CA",earthquake,0.48,1.79,0.231,25,automatic,ci,ci
2019-07-06T08:10:00.720Z,35.8811667,-117.7098333,2.26,2.59,ml,21,43,0.08514,0.28,ci,ci38460031,2019-07-06T20:18:51.844Z,"19km ESE of Little Lake, CA",earthquake,0.43,0.68,0.189,26,automatic,ci,ci
2019-07-06T09:04:10.730Z,35.8473333,-117.6775,3.58,2.59,ml,13,75,0.07224,0.25,ci,ci38460695,2019-07-06T09:08:09.849Z,"23km ESE of Little Lake, CA",earthquake,0.49,1.36,0.099,26,automatic,ci,ci
2019-07-06T11:37:26.170Z,35.907,-117.7116667,1.69,2.59,ml,25,42,0.09374,0.2,ci,ci38462439,2019-07-06T11:48:35.040Z,"18km E of Little Lake, CA",earthquake,0.29,0.51,0.135,25,automatic,ci,ci
2019-07-06T12:09:02.950Z,35.9021667,-117.7446667,0.84,2.59,ml,24,35,0.07572,0.29,ci,ci38462887,2019-07-06T12:19:49.430Z,"15km ESE of Little Lake, CA",earthquake,0.41,0.74,0.151,25,automatic,ci,ci
2019-07-06T12:12:13.400Z,35.8186667,-117.6576667,4.24,2.59,ml,23,48,0.04898,0.2,ci,ci38462919,2019-07-06T12:22:56.460Z,"22km N of Ridgecrest, CA",earthquake,0.35,0.72,0.266,25,automatic,ci,ci
2019-07-06T13:28:31.230Z,35.678,-117.4806667,1.12,2.59,ml,19,94,0.09253,0.27,ci,ci38463735,2019-07-06T21:02:21.736Z,"12km SW of Searles Valley, CA",earthquake,0.45,0.91,0.119,27,automatic,ci,ci
2019-07-06T13:32:33.470Z,35.889,-117.7156667,6.34,2.59,ml,23,49,0.08968,0.16,ci,ci38463775,2019-07-06T13:43:48.070Z,"18km ESE of Little Lake, CA",earthquake,0.25,0.73,0.188,25,automatic,ci,ci
2019-07-06T13:58:01.100Z,35.8133333,-117.6455,3.75,2.59,ml,28,50,0.09715,0.21,ci,ci38464071,2019-07-06T14:08:48.940Z,"22km N of Ridgecrest, CA",earthquake,0.27,1.06,0.139,27,automatic,ci,ci
2019-07-05T06:59:33.610Z,35.6706667,-117.4831667,6.7,2.58,ml,26,64,0.0857,0.16,ci,ci38448599,2019-07-05T07:09:50.870Z,"13km SSW of Searles Valley, CA",earthquake,0.29,0.9,0.196,25,automatic,ci,ci
2019-07-06T00:10:59.260Z,35.7625,-117.5686667,4.19,2.58,ml,32,56,0.05807,0.18,ci,ci38456327,2019-07-06T00:21:37.120Z,"15km W of Searles Valley, CA",earthquake,0.26,0.71,0.129,25,automatic,ci,ci
2019-07-06T06:34:18.790Z,35.8666667,-117.7198333,5.15,2.58,ml,13,131,0.06857,0.17,ci,ci38458991,2019-07-06T06:38:04.112Z,"18km ESE of Little Lake, CA",earthquake,0.5,1.51,0.109,28,automatic,ci,ci
2019-07-06T09:53:36.030Z,35.9288333,-117.3335,12.03,2.58,ml,9,103,0.05557,0.2,ci,ci38461215,2019-07-06T18:14:27.162Z,"19km NNE of Trona, CA",earthquake,0.69,0.78,0.186,42,reviewed,ci,ci
2019-07-06T20:30:31.920Z,35.6743333,-117.4758333,8.69,2.58,ml,29,65,0.08834,0.28,ci,ci38467735,2019-07-06T20:41:26.110Z,"12km SSW of Searles Valley, CA",earthquake,0.46,1.37,0.149,25,automatic,ci,ci
2019-07-06T21:35:00.510Z,35.9611667,-117.2976667,5.33,2.58,ml,21,59,0.07103,0.16,ci,ci38468183,2019-07-06T21:38:36.024Z,"23km NNE of Trona, CA",earthquake,0.29,0.75,0.103,25,automatic,ci,ci
2019-07-05T15:12:17.840Z,35.7438316,-117.5596695,1.17,2.57,ml,43,44,0.07807,0.17,ci,ci38452367,2019-07-05T15:23:18.090Z,"14km W of Searles Valley, CA",earthquake,0.2,0.41,0.213,24,automatic,ci,ci
2019-07-05T22:10:22.690Z,35.7351667,-117.5451667,4.51,2.57,ml,28,91,0.09097,0.17,ci,ci38455487,2019-07-06T06:05:50.143Z,"13km WSW of Searles Valley, CA",earthquake,0.26,0.7,0.15,25,automatic,ci,ci
2019-07-06T08:05:55.530Z,35.885,-117.7243333,7.09,2.57,ml,16,76,0.08309,0.16,ci,ci38459991,2019-07-06T08:09:36.357Z,"17km ESE of Little Lake, CA",earthquake,0.38,1.06,0.155,28,automatic,ci,ci
2019-07-06T08:38:41.520Z,35.9675,-117.312,3.97,2.57,ml,16,69,0.07986,0.23,ci,ci38460359,2019-07-06T20:22:36.342Z,"23km NNE of Trona, CA",earthquake,0.5,1.26,0.197,22,automatic,ci,ci
2019-07-06T08:50:53.360Z,35.6341667,-117.4318333,5.92,2.57,ml,19,97,0.05361,0.15,ci,ci38460527,2019-07-06T13:46:40.160Z,"15km S of Searles Valley, CA",earthquake,0.31,0.72,0.211,26,automatic,ci,ci
2019-07-06T09:40:44.830Z,35.9023333,-117.7281667,2.85,2.57,ml,20,60,0.08651,0.2,ci,ci38461055,2019-07-06T20:41:20.233Z,"16km ESE of Little Lake, CA",earthquake,0.3,0.72,0.139,26,automatic,ci,ci
2019-07-06T10:16:07.050Z,35.6500015,-117.4573364,-0.09,2.57,ml,29,73,0.1459,0.17,ci,ci38461503,2019-07-06T10:19:56.499Z,"14km SSW of Searles Valley, CA",earthquake,0.27,0.65,0.295,6,automatic,ci,ci
2019-07-06T11:24:21.470Z,35.8961667,-117.7281667,4.14,2.57,ml,24,37,0.09,0.17,ci,ci38462295,2019-07-06T11:35:19.270Z,"17km ESE of Little Lake, CA",earthquake,0.27,0.69,0.161,25,automatic,ci,ci
2019-07-04T19:02:24.640Z,35.645,-117.5373333,0.01,2.56,ml,24,60,0.08459,0.19,ci,ci38443775,2019-07-05T05:10:59.273Z,"13km ENE of Ridgecrest, CA",earthquake,0.28,31.61,0.132,25,automatic,ci,ci
2019-07-04T20:04:15.500Z,35.7048333,-117.4868333,1.23,2.56,ml,25,63,0.1198,0.17,ci,ci38444143,2019-07-05T01:45:25.146Z,"10km SW of Searles Valley, CA",earthquake,0.31,0.9,0.115,26,automatic,ci,ci
2019-07-05T03:46:12.730Z,35.698,-117.4803333,1.34,2.56,ml,29,64,0.1122,0.16,ci,ci38447383,2019-07-05T03:57:04.920Z,"10km SW of Searles Valley, CA",earthquake,0.24,0.72,0.099,26,automatic,ci,ci
2019-07-05T11:20:24.920Z,35.7588333,-117.5746667,7.08,2.56,ml,25,65,0.1577,0.15,ci,ci38450319,2019-07-05T13:46:02.225Z,"15km W of Searles Valley, CA",earthquake,0.27,0.93,0.112,26,automatic,ci,ci
2019-07-06T05:56:02.410Z,35.8816667,-117.7186667,2.21,2.56,ml,14,64,0.08205,0.2,ci,ci38458615,2019-07-06T05:59:51.171Z,"18km ESE of Little Lake, CA",earthquake,0.36,0.59,0.181,27,automatic,ci,ci
2019-07-06T06:22:35.560Z,35.8991667,-117.6823333,3.68,2.56,ml,18,56,0.1126,0.18,ci,ci38458855,2019-07-06T18:38:23.384Z,"21km ESE of Little Lake, CA",earthquake,0.37,1.16,0.147,28,automatic,ci,ci
2019-07-06T08:14:36.860Z,35.8618333,-117.6715,0.85,2.56,ml,19,54,0.0757,0.22,ci,ci38460079,2019-07-06T08:18:27.524Z,"23km ESE of Little Lake, CA",earthquake,0.35,0.77,0.098,25,automatic,ci,ci
2019-07-06T09:02:08.840Z,35.5836667,-117.6823333,8.88,2.56,ml,5,222,0.2416,0.13,ci,ci38460663,2019-07-06T09:05:55.838Z,"4km S of Ridgecrest, CA",earthquake,2.1,31.61,0.151,3,automatic,ci,ci
2019-07-06T09:16:35.070Z,35.9146667,-117.7125,2.98,2.56,ml,26,43,0.09213,0.21,ci,ci38460839,2019-07-06T09:20:22.598Z,"18km E of Little Lake, CA",earthquake,0.28,1.57,0.178,25,automatic,ci,ci
2019-07-06T11:06:30.810Z,35.885,-117.7058333,1.92,2.56,ml,18,69,0.09011,0.17,ci,ci38462055,2019-07-06T11:10:17.597Z,"19km ESE of Little Lake, CA",earthquake,0.29,0.44,0.014,2,automatic,ci,ci
2019-07-06T11:11:19.730Z,35.8953333,-117.704,5.73,2.56,ml,18,58,0.0923,0.16,ci,ci38462103,2019-07-07T00:45:29.247Z,"19km ESE of Little Lake, CA",earthquake,0.26,1.02,0.117,19,reviewed,ci,ci
2019-07-06T13:29:01.930Z,35.859,-117.6408333,1.41,2.56,ml,18,57,0.0557,0.26,ci,ci38463743,2019-07-06T13:32:48.760Z,"24km WNW of Searles Valley, CA",earthquake,0.5,0.94,0.125,27,automatic,ci,ci
2019-07-06T14:20:59.720Z,35.6528333,-117.5165,10.88,2.56,ml,20,65,0.07961,0.18,ci,ci38464311,2019-07-06T14:24:50.756Z,"15km ENE of Ridgecrest, CA",earthquake,0.3,0.58,0.196,26,automatic,ci,ci
2019-07-06T16:06:06.620Z,35.8351667,-117.6731667,5.21,2.56,ml,18,63,0.07912,0.2,ci,ci38465407,2019-07-06T16:10:02.715Z,"24km N of Ridgecrest, CA",earthquake,0.45,1.48,0.138,28,automatic,ci,ci
2019-07-06T18:22:04.580Z,35.7183333,-117.4978333,0.83,2.56,ml,26,62,0.1347,0.21,ci,ci38466631,2019-07-06T18:32:42.360Z,"10km WSW of Searles Valley, CA",earthquake,0.31,0.75,0.139,25,automatic,ci,ci
2019-07-06T18:35:09.150Z,35.8535,-117.6621667,7.68,2.56,ml,25,49,0.09475,0.17,ci,ci38466759,2019-07-06T18:46:05.560Z,"24km ESE of Little Lake, CA",earthquake,0.27,1.11,0.139,24,automatic,ci,ci
2019-07-06T19:54:03.460Z,35.8361667,-117.67,2.08,2.56,ml,24,47,0.08188,0.22,ci,ci38467415,2019-07-06T19:57:57.100Z,"24km N of Ridgecrest, CA",earthquake,0.37,0.64,0.155,25,automatic,ci,ci
2019-07-05T01:45:54.030Z,35.5946655,-117.5978317,4.1,2.55,ml,39,37,0.1108,0.17,ci,ci38446527,2019-07-05T01:56:53.240Z,"8km ESE of Ridgecrest, CA",earthquake,0.22,0.74,0.311,23,automatic,ci,ci
2019-07-05T11:17:19.580Z,35.777,-117.567,4.93,2.55,ml,23,74,0.1609,0.13,ci,ci38450295,2019-07-05T13:52:23.018Z,"15km W of Searles Valley, CA",earthquake,0.23,0.83,0.155,26,automatic,ci,ci
2019-07-05T15:19:03.630Z,35.7223333,-117.551,0.33,2.55,ml,31,58,0.1006,0.19,ci,ci38452431,2019-07-05T15:22:47.710Z,"14km WSW of Searles Valley, CA",earthquake,0.26,31.61,0.12,25,automatic,ci,ci
2019-07-06T11:23:10.030Z,35.8673333,-117.695,7.36,2.55,ml,25,71,0.08163,0.15,ci,ci38462279,2019-07-06T11:26:58.295Z,"21km ESE of Little Lake, CA",earthquake,0.23,0.76,0.179,26,automatic,ci,ci
2019-07-06T13:49:42.490Z,35.6733333,-117.4933333,2.72,2.55,ml,24,64,0.09028,0.14,ci,ci38463967,2019-07-06T21:04:05.241Z,"13km SW of Searles Valley, CA",earthquake,0.23,0.54,0.165,26,automatic,ci,ci
2019-07-06T15:29:42.800Z,35.8605,-117.6946667,10.25,2.55,ml,12,100,0.07708,0.17,ci,ci38465047,2019-07-06T15:33:42.701Z,"21km ESE of Little Lake, CA",earthquake,0.5,0.79,0.103,3,automatic,ci,ci
2019-07-06T19:50:11.980Z,35.8796667,-117.7163333,7.46,2.55,ml,19,56,0.08118,0.17,ci,ci38467399,2019-07-06T19:54:02.080Z,"18km ESE of Little Lake, CA",earthquake,0.34,1.03,0.087,22,automatic,ci,ci
2019-07-06T20:11:35.580Z,35.901,-117.728,3.59,2.55,ml,19,56,0.08736,0.14,ci,ci38467567,2019-07-06T21:34:40.121Z,"17km ESE of Little Lake, CA",earthquake,0.26,0.74,0.16,8,automatic,ci,ci
2019-07-06T20:48:56.970Z,35.8535,-117.6933333,4.79,2.55,ml,21,57,0.07342,0.21,ci,ci38467871,2019-07-06T21:00:45.538Z,"21km ESE of Little Lake, CA",earthquake,0.35,0.87,0.165,25,automatic,ci,ci
2019-07-04T20:57:12.360Z,35.6585,-117.532,8.73,2.54,ml,26,68,0.09163,0.13,ci,ci38444503,2019-07-05T03:06:51.115Z,"14km ENE of Ridgecrest, CA",earthquake,0.22,0.75,0.133,26,automatic,ci,ci
2019-07-05T03:25:20.610Z,35.6911667,-117.5123333,4.17,2.54,ml,31,61,0.1121,0.14,ci,ci38447231,2019-07-05T03:51:40.295Z,"13km SW of Searles Valley, CA",earthquake,0.21,0.79,0.073,25,automatic,ci,ci
2019-07-05T04:33:04.910Z,35.6588333,-117.5178333,2.08,2.54,ml,22,97,0.08523,0.17,ci,ci38447727,2019-07-05T17:16:19.432Z,"15km ENE of Ridgecrest, CA",earthquake,0.26,0.66,0.139,27,automatic,ci,ci
2019-07-06T06:11:40.780Z,35.9133333,-117.708,6.08,2.54,ml,12,94,0.09602,0.25,ci,ci38458751,2019-07-06T06:15:37.875Z,"18km E of Little Lake, CA",earthquake,0.6,2.31,0.148,25,automatic,ci,ci
2019-07-06T08:04:42.270Z,35.8918333,-117.72,2.03,2.54,ml,23,42,0.09074,0.31,ci,ci38459975,2019-07-06T08:08:29.758Z,"18km ESE of Little Lake, CA",earthquake,0.5,0.9,0.156,25,automatic,ci,ci
2019-07-06T09:39:06.540Z,35.8258333,-117.6515,1.63,2.54,ml,17,73,0.04502,0.21,ci,ci38461039,2019-07-06T09:43:02.445Z,"23km N of Ridgecrest, CA",earthquake,0.34,0.56,0.236,27,automatic,ci,ci
2019-07-06T10:57:54.180Z,35.769,-117.5985,8.98,2.54,ml,25,70,0.04665,0.17,ci,ci38461975,2019-07-06T11:08:27.000Z,"18km W of Searles Valley, CA",earthquake,0.32,0.66,0.172,26,automatic,ci,ci
2019-07-06T14:35:26.240Z,36.0775,-117.5591667,18.77,2.54,ml,13,115,0.06008,0.29,ci,ci38464471,2019-07-06T19:09:45.481Z,"35km ENE of Little Lake, CA",earthquake,1.08,1.51,0.172,27,automatic,ci,ci
2019-07-06T17:15:44.780Z,35.5526667,-117.4383333,0.42,2.54,ml,27,66,0.03897,0.19,ci,ci38466071,2019-07-06T17:19:40.230Z,"23km ESE of Ridgecrest, CA",earthquake,0.3,0.6,0.146,26,automatic,ci,ci
2019-07-06T23:48:53.700Z,35.6148333,-117.4183333,5.38,2.54,ml,25,70,0.04558,0.18,ci,ci38469359,2019-07-07T00:00:03.630Z,"17km SSW of Trona, CA",earthquake,0.35,0.78,0.151,25,automatic,ci,ci
2019-07-04T20:23:58.650Z,35.6583333,-117.5623333,4.39,2.53,ml,29,58,0.1086,0.2,ci,ci38444271,2019-07-05T02:44:29.496Z,"11km ENE of Ridgecrest, CA",earthquake,0.32,1.17,0.131,21,automatic,ci,ci
2019-07-05T03:21:33.030Z,35.7783333,-117.6173333,1.76,2.53,ml,28,58,0.1237,0.19,ci,ci38447207,2019-07-05T03:32:26.540Z,"18km NNE of Ridgecrest, CA",earthquake,0.26,0.51,0.133,26,automatic,ci,ci
2019-07-05T10:27:17.720Z,35.7246667,-117.5358333,6.6,2.53,ml,29,60,0.1038,0.14,ci,ci38449999,2019-07-05T10:37:54.360Z,"13km WSW of Searles Valley, CA",earthquake,0.21,0.76,0.16,25,automatic,ci,ci
2019-07-05T14:01:47.420Z,35.7918333,-117.6155,1.03,2.53,ml,30,53,0.02798,0.18,ci,ci38451775,2019-07-05T14:29:36.822Z,"19km W of Searles Valley, CA",earthquake,0.24,0.51,0.166,26,automatic,ci,ci
2019-07-06T02:11:12.280Z,35.6246667,-117.597,7.04,2.53,ml,32,50,0.1163,0.12,ci,ci38457103,2019-07-06T02:21:56.770Z,"7km E of Ridgecrest, CA",earthquake,0.17,0.6,0.188,25,automatic,ci,ci
2019-07-06T10:34:32.760Z,35.8735,-117.7105,1.76,2.53,ml,23,68,0.07843,0.29,ci,ci38461687,2019-07-06T10:45:25.200Z,"19km ESE of Little Lake, CA",earthquake,0.42,0.69,0.201,25,automatic,ci,ci
